Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size,FreezeQty
MCX,mcx_fo,SILVER,244098,OPTFUT,PE,54500,SILVER23APR54500PE,SILVER23APR54500PE,SILVER 26APR23 54500 PE,2023-04-26,30,0.5,20
MCX,mcx_fo,SILVER,243879,OPTFUT,CE,54750,SILVER23APR54750CE,SILVER23APR54750CE,SILVER 26APR23 54750 CE,2023-04-26,30,0.5,20
MCX,mcx_fo,SILVER,243880,OPTFUT,PE,54750,SILVER23APR54750PE,SILVER23APR54750PE,SILVER 26APR23 54750 PE,2023-04-26,30,0.5,20
MCX,mcx_fo,SILVER,243881,OPTFUT,CE,55000,SILVER23APR55000CE,SILVER23APR55000CE,SILVER 26APR23 55000 CE,2023-04-26,30,0.5,20
MCX,mcx_fo,SILVER,243882,OPTFUT,PE,55000,SILVER23APR55000PE,SILVER23APR55000PE,SILVER 26APR23 55000 PE,2023-04-26,30,0.5,20
MCX,mcx_fo,SILVER,243883,OPTFUT,CE,55250,SILVER23APR55250CE,SILVER23APR55250CE,SILVER 26APR23 55250 CE,2023-04-26,30,0.5,20
MCX,mcx_fo,SILVER,243884,OPTFUT,PE,55250,SILVER23APR55250PE,SILVER23APR55250PE,SILVER 26APR23 55250 PE,2023-04-26,30,0.5,20
MCX,mcx_fo,SILVER,243885,OPTFUT,CE,55500,SILVER23APR55500CE,SILVER23APR55500CE,SILVER 26APR23 55500 CE,2023-04-26,30,0.5,20
MCX,mcx_fo,SILVER,243886,OPTFUT,PE,55500,SILVER23APR55500PE,SILVER23APR55500PE,SILVER 26APR23 55500 PE,2023-04-26,30,0.5,20
MCX,mcx_fo,SILVER,243887,OPTFUT,CE,55750,SILVER23APR55750CE,SILVER23APR55750CE,SILVER 26APR23 55750 CE,2023-04-26,30,0.5,20
MCX,mcx_fo,SILVER,243888,OPTFUT,PE,55750,SILVER23APR55750PE,SILVER23APR55750PE,SILVER 26APR23 55750 PE,2023-04-26,30,0.5,20
MCX,mcx_fo,SILVER,243889,OPTFUT,CE,56000,SILVER23APR56000CE,SILVER23APR56000CE,SILVER 26APR23 56000 CE,2023-04-26,30,0.5,20
MCX,mcx_fo,SILVER,243890,OPTFUT,PE,56000,SILVER23APR56000PE,SILVER23APR56000PE,SILVER 26APR23 56000 PE,2023-04-26,30,0.5,20
MCX,mcx_fo,SILVER,243891,OPTFUT,CE,56250,SILVER23APR56250CE,SILVER23APR56250CE,SILVER 26APR23 56250 CE,2023-04-26,30,0.5,20
MCX,mcx_fo,SILVER,243892,OPTFUT,PE,56250,SILVER23APR56250PE,SILVER23APR56250PE,SILVER 26APR23 56250 PE,2023-04-26,30,0.5,20
MCX,mcx_fo,SILVER,242073,OPTFUT,CE,56500,SILVER23APR56500CE,SILVER23APR56500CE,SILVER 26APR23 56500 CE,2023-04-26,30,0.5,20
MCX,mcx_fo,SILVER,242074,OPTFUT,PE,56500,SILVER23APR56500PE,SILVER23APR56500PE,SILVER 26APR23 56500 PE,2023-04-26,30,0.5,20
MCX,mcx_fo,SILVER,242075,OPTFUT,CE,56750,SILVER23APR56750CE,SILVER23APR56750CE,SILVER 26APR23 56750 CE,2023-04-26,30,0.5,20
MCX,mcx_fo,SILVER,242076,OPTFUT,PE,56750,SILVER23APR56750PE,SILVER23APR56750PE,SILVER 26APR23 56750 PE,2023-04-26,30,0.5,20
MCX,mcx_fo,SILVER,242077,OPTFUT,CE,57000,SILVER23APR57000CE,SILVER23APR57000CE,SILVER 26APR23 57000 CE,2023-04-26,30,0.5,20
MCX,mcx_fo,SILVER,244805,OPTFUT,CE,56250,SILVER23JUN56250CE,SILVER23JUN56250CE,SILVER 26JUN23 56250 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244806,OPTFUT,PE,56250,SILVER23JUN56250PE,SILVER23JUN56250PE,SILVER 26JUN23 56250 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244807,OPTFUT,CE,56500,SILVER23JUN56500CE,SILVER23JUN56500CE,SILVER 26JUN23 56500 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244808,OPTFUT,PE,56500,SILVER23JUN56500PE,SILVER23JUN56500PE,SILVER 26JUN23 56500 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244809,OPTFUT,CE,56750,SILVER23JUN56750CE,SILVER23JUN56750CE,SILVER 26JUN23 56750 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244810,OPTFUT,PE,56750,SILVER23JUN56750PE,SILVER23JUN56750PE,SILVER 26JUN23 56750 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244811,OPTFUT,CE,57000,SILVER23JUN57000CE,SILVER23JUN57000CE,SILVER 26JUN23 57000 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244812,OPTFUT,PE,57000,SILVER23JUN57000PE,SILVER23JUN57000PE,SILVER 26JUN23 57000 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244813,OPTFUT,CE,57250,SILVER23JUN57250CE,SILVER23JUN57250CE,SILVER 26JUN23 57250 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244814,OPTFUT,PE,57250,SILVER23JUN57250PE,SILVER23JUN57250PE,SILVER 26JUN23 57250 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244815,OPTFUT,CE,57500,SILVER23JUN57500CE,SILVER23JUN57500CE,SILVER 26JUN23 57500 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244816,OPTFUT,PE,57500,SILVER23JUN57500PE,SILVER23JUN57500PE,SILVER 26JUN23 57500 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244817,OPTFUT,CE,57750,SILVER23JUN57750CE,SILVER23JUN57750CE,SILVER 26JUN23 57750 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244818,OPTFUT,PE,57750,SILVER23JUN57750PE,SILVER23JUN57750PE,SILVER 26JUN23 57750 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244819,OPTFUT,CE,58000,SILVER23JUN58000CE,SILVER23JUN58000CE,SILVER 26JUN23 58000 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244820,OPTFUT,PE,58000,SILVER23JUN58000PE,SILVER23JUN58000PE,SILVER 26JUN23 58000 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244821,OPTFUT,CE,58250,SILVER23JUN58250CE,SILVER23JUN58250CE,SILVER 26JUN23 58250 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244822,OPTFUT,PE,58250,SILVER23JUN58250PE,SILVER23JUN58250PE,SILVER 26JUN23 58250 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244823,OPTFUT,CE,58500,SILVER23JUN58500CE,SILVER23JUN58500CE,SILVER 26JUN23 58500 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244824,OPTFUT,PE,58500,SILVER23JUN58500PE,SILVER23JUN58500PE,SILVER 26JUN23 58500 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244825,OPTFUT,CE,58750,SILVER23JUN58750CE,SILVER23JUN58750CE,SILVER 26JUN23 58750 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244826,OPTFUT,PE,58750,SILVER23JUN58750PE,SILVER23JUN58750PE,SILVER 26JUN23 58750 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244827,OPTFUT,CE,59000,SILVER23JUN59000CE,SILVER23JUN59000CE,SILVER 26JUN23 59000 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244828,OPTFUT,PE,59000,SILVER23JUN59000PE,SILVER23JUN59000PE,SILVER 26JUN23 59000 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244829,OPTFUT,CE,59250,SILVER23JUN59250CE,SILVER23JUN59250CE,SILVER 26JUN23 59250 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244830,OPTFUT,PE,59250,SILVER23JUN59250PE,SILVER23JUN59250PE,SILVER 26JUN23 59250 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244831,OPTFUT,CE,59500,SILVER23JUN59500CE,SILVER23JUN59500CE,SILVER 26JUN23 59500 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244832,OPTFUT,PE,59500,SILVER23JUN59500PE,SILVER23JUN59500PE,SILVER 26JUN23 59500 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244833,OPTFUT,CE,59750,SILVER23JUN59750CE,SILVER23JUN59750CE,SILVER 26JUN23 59750 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244834,OPTFUT,PE,59750,SILVER23JUN59750PE,SILVER23JUN59750PE,SILVER 26JUN23 59750 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244835,OPTFUT,CE,60000,SILVER23JUN60000CE,SILVER23JUN60000CE,SILVER 26JUN23 60000 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244836,OPTFUT,PE,60000,SILVER23JUN60000PE,SILVER23JUN60000PE,SILVER 26JUN23 60000 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244837,OPTFUT,CE,60250,SILVER23JUN60250CE,SILVER23JUN60250CE,SILVER 26JUN23 60250 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244838,OPTFUT,PE,60250,SILVER23JUN60250PE,SILVER23JUN60250PE,SILVER 26JUN23 60250 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244839,OPTFUT,CE,60500,SILVER23JUN60500CE,SILVER23JUN60500CE,SILVER 26JUN23 60500 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244840,OPTFUT,PE,60500,SILVER23JUN60500PE,SILVER23JUN60500PE,SILVER 26JUN23 60500 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244841,OPTFUT,CE,60750,SILVER23JUN60750CE,SILVER23JUN60750CE,SILVER 26JUN23 60750 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244842,OPTFUT,PE,60750,SILVER23JUN60750PE,SILVER23JUN60750PE,SILVER 26JUN23 60750 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244843,OPTFUT,CE,61000,SILVER23JUN61000CE,SILVER23JUN61000CE,SILVER 26JUN23 61000 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244844,OPTFUT,PE,61000,SILVER23JUN61000PE,SILVER23JUN61000PE,SILVER 26JUN23 61000 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244845,OPTFUT,CE,61250,SILVER23JUN61250CE,SILVER23JUN61250CE,SILVER 26JUN23 61250 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244846,OPTFUT,PE,61250,SILVER23JUN61250PE,SILVER23JUN61250PE,SILVER 26JUN23 61250 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244847,OPTFUT,CE,61500,SILVER23JUN61500CE,SILVER23JUN61500CE,SILVER 26JUN23 61500 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244848,OPTFUT,PE,61500,SILVER23JUN61500PE,SILVER23JUN61500PE,SILVER 26JUN23 61500 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244849,OPTFUT,CE,61750,SILVER23JUN61750CE,SILVER23JUN61750CE,SILVER 26JUN23 61750 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244850,OPTFUT,PE,61750,SILVER23JUN61750PE,SILVER23JUN61750PE,SILVER 26JUN23 61750 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244851,OPTFUT,CE,62000,SILVER23JUN62000CE,SILVER23JUN62000CE,SILVER 26JUN23 62000 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244852,OPTFUT,PE,62000,SILVER23JUN62000PE,SILVER23JUN62000PE,SILVER 26JUN23 62000 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244853,OPTFUT,CE,62250,SILVER23JUN62250CE,SILVER23JUN62250CE,SILVER 26JUN23 62250 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244854,OPTFUT,PE,62250,SILVER23JUN62250PE,SILVER23JUN62250PE,SILVER 26JUN23 62250 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244855,OPTFUT,CE,62500,SILVER23JUN62500CE,SILVER23JUN62500CE,SILVER 26JUN23 62500 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244856,OPTFUT,PE,62500,SILVER23JUN62500PE,SILVER23JUN62500PE,SILVER 26JUN23 62500 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244857,OPTFUT,CE,62750,SILVER23JUN62750CE,SILVER23JUN62750CE,SILVER 26JUN23 62750 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244858,OPTFUT,PE,62750,SILVER23JUN62750PE,SILVER23JUN62750PE,SILVER 26JUN23 62750 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244859,OPTFUT,CE,63000,SILVER23JUN63000CE,SILVER23JUN63000CE,SILVER 26JUN23 63000 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244860,OPTFUT,PE,63000,SILVER23JUN63000PE,SILVER23JUN63000PE,SILVER 26JUN23 63000 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244861,OPTFUT,CE,63250,SILVER23JUN63250CE,SILVER23JUN63250CE,SILVER 26JUN23 63250 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244862,OPTFUT,PE,63250,SILVER23JUN63250PE,SILVER23JUN63250PE,SILVER 26JUN23 63250 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244863,OPTFUT,CE,63500,SILVER23JUN63500CE,SILVER23JUN63500CE,SILVER 26JUN23 63500 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244864,OPTFUT,PE,63500,SILVER23JUN63500PE,SILVER23JUN63500PE,SILVER 26JUN23 63500 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244865,OPTFUT,CE,63750,SILVER23JUN63750CE,SILVER23JUN63750CE,SILVER 26JUN23 63750 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244866,OPTFUT,PE,63750,SILVER23JUN63750PE,SILVER23JUN63750PE,SILVER 26JUN23 63750 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244867,OPTFUT,CE,64000,SILVER23JUN64000CE,SILVER23JUN64000CE,SILVER 26JUN23 64000 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244868,OPTFUT,PE,64000,SILVER23JUN64000PE,SILVER23JUN64000PE,SILVER 26JUN23 64000 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244869,OPTFUT,CE,64250,SILVER23JUN64250CE,SILVER23JUN64250CE,SILVER 26JUN23 64250 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244870,OPTFUT,PE,64250,SILVER23JUN64250PE,SILVER23JUN64250PE,SILVER 26JUN23 64250 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244871,OPTFUT,CE,64500,SILVER23JUN64500CE,SILVER23JUN64500CE,SILVER 26JUN23 64500 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244872,OPTFUT,PE,64500,SILVER23JUN64500PE,SILVER23JUN64500PE,SILVER 26JUN23 64500 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244873,OPTFUT,CE,64750,SILVER23JUN64750CE,SILVER23JUN64750CE,SILVER 26JUN23 64750 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244874,OPTFUT,PE,64750,SILVER23JUN64750PE,SILVER23JUN64750PE,SILVER 26JUN23 64750 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244875,OPTFUT,CE,65000,SILVER23JUN65000CE,SILVER23JUN65000CE,SILVER 26JUN23 65000 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244876,OPTFUT,PE,65000,SILVER23JUN65000PE,SILVER23JUN65000PE,SILVER 26JUN23 65000 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244877,OPTFUT,CE,65250,SILVER23JUN65250CE,SILVER23JUN65250CE,SILVER 26JUN23 65250 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244878,OPTFUT,PE,65250,SILVER23JUN65250PE,SILVER23JUN65250PE,SILVER 26JUN23 65250 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244997,OPTFUT,CE,65500,SILVER23JUN65500CE,SILVER23JUN65500CE,SILVER 26JUN23 65500 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,244998,OPTFUT,PE,65500,SILVER23JUN65500PE,SILVER23JUN65500PE,SILVER 26JUN23 65500 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,245408,OPTFUT,CE,65750,SILVER23JUN65750CE,SILVER23JUN65750CE,SILVER 26JUN23 65750 CE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVER,245409,OPTFUT,PE,65750,SILVER23JUN65750PE,SILVER23JUN65750PE,SILVER 26JUN23 65750 PE,2023-06-26,30,0.5,20
MCX,mcx_fo,SILVERM,250737,OPTFUT,CE,76750,SILVERM23AUG76750CE,SILVERM23AUG76750CE,SILVERM 22AUG23 76750 CE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,250738,OPTFUT,PE,76750,SILVERM23AUG76750PE,SILVERM23AUG76750PE,SILVERM 22AUG23 76750 PE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,250739,OPTFUT,CE,77000,SILVERM23AUG77000CE,SILVERM23AUG77000CE,SILVERM 22AUG23 77000 CE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,250740,OPTFUT,PE,77000,SILVERM23AUG77000PE,SILVERM23AUG77000PE,SILVERM 22AUG23 77000 PE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,250811,OPTFUT,CE,77250,SILVERM23AUG77250CE,SILVERM23AUG77250CE,SILVERM 22AUG23 77250 CE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,250812,OPTFUT,PE,77250,SILVERM23AUG77250PE,SILVERM23AUG77250PE,SILVERM 22AUG23 77250 PE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,250813,OPTFUT,CE,77500,SILVERM23AUG77500CE,SILVERM23AUG77500CE,SILVERM 22AUG23 77500 CE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,250814,OPTFUT,PE,77500,SILVERM23AUG77500PE,SILVERM23AUG77500PE,SILVERM 22AUG23 77500 PE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,250815,OPTFUT,CE,77750,SILVERM23AUG77750CE,SILVERM23AUG77750CE,SILVERM 22AUG23 77750 CE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,250816,OPTFUT,PE,77750,SILVERM23AUG77750PE,SILVERM23AUG77750PE,SILVERM 22AUG23 77750 PE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,250817,OPTFUT,CE,78000,SILVERM23AUG78000CE,SILVERM23AUG78000CE,SILVERM 22AUG23 78000 CE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,250818,OPTFUT,PE,78000,SILVERM23AUG78000PE,SILVERM23AUG78000PE,SILVERM 22AUG23 78000 PE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,250819,OPTFUT,CE,78250,SILVERM23AUG78250CE,SILVERM23AUG78250CE,SILVERM 22AUG23 78250 CE,2023-08-22,5,0.5,120
MCX,mcx_fo,SILVERM,250820,OPTFUT,PE,78250,SILVERM23AUG78250PE,SILVERM23AUG78250PE,SILVERM 22AUG23 78250 PE,2023-08-22,5,0.5,120
MCX,mcx_fo,GOLD,254950,OPTFUT,PE,63700,GOLD23SEP63700PE,GOLD23SEP63700PE,GOLD 26SEP23 63700 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,255111,OPTFUT,CE,63800,GOLD23SEP63800CE,GOLD23SEP63800CE,GOLD 26SEP23 63800 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,255112,OPTFUT,PE,63800,GOLD23SEP63800PE,GOLD23SEP63800PE,GOLD 26SEP23 63800 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,255113,OPTFUT,CE,63900,GOLD23SEP63900CE,GOLD23SEP63900CE,GOLD 26SEP23 63900 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,255114,OPTFUT,PE,63900,GOLD23SEP63900PE,GOLD23SEP63900PE,GOLD 26SEP23 63900 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,255115,OPTFUT,CE,64000,GOLD23SEP64000CE,GOLD23SEP64000CE,GOLD 26SEP23 64000 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,255116,OPTFUT,PE,64000,GOLD23SEP64000PE,GOLD23SEP64000PE,GOLD 26SEP23 64000 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,255117,OPTFUT,CE,64100,GOLD23SEP64100CE,GOLD23SEP64100CE,GOLD 26SEP23 64100 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,255118,OPTFUT,PE,64100,GOLD23SEP64100PE,GOLD23SEP64100PE,GOLD 26SEP23 64100 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,255727,OPTFUT,CE,64200,GOLD23SEP64200CE,GOLD23SEP64200CE,GOLD 26SEP23 64200 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,255728,OPTFUT,PE,64200,GOLD23SEP64200PE,GOLD23SEP64200PE,GOLD 26SEP23 64200 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,256087,OPTFUT,CE,64300,GOLD23SEP64300CE,GOLD23SEP64300CE,GOLD 26SEP23 64300 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,256088,OPTFUT,PE,64300,GOLD23SEP64300PE,GOLD23SEP64300PE,GOLD 26SEP23 64300 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,256089,OPTFUT,CE,64400,GOLD23SEP64400CE,GOLD23SEP64400CE,GOLD 26SEP23 64400 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,256090,OPTFUT,PE,64400,GOLD23SEP64400PE,GOLD23SEP64400PE,GOLD 26SEP23 64400 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,256091,OPTFUT,CE,64500,GOLD23SEP64500CE,GOLD23SEP64500CE,GOLD 26SEP23 64500 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,256092,OPTFUT,PE,64500,GOLD23SEP64500PE,GOLD23SEP64500PE,GOLD 26SEP23 64500 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,256093,OPTFUT,CE,64600,GOLD23SEP64600CE,GOLD23SEP64600CE,GOLD 26SEP23 64600 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,256094,OPTFUT,PE,64600,GOLD23SEP64600PE,GOLD23SEP64600PE,GOLD 26SEP23 64600 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,256095,OPTFUT,CE,64700,GOLD23SEP64700CE,GOLD23SEP64700CE,GOLD 26SEP23 64700 CE,2023-09-26,1,0.5,100
MCX,mcx_fo,GOLD,256096,OPTFUT,PE,64700,GOLD23SEP64700PE,GOLD23SEP64700PE,GOLD 26SEP23 64700 PE,2023-09-26,1,0.5,100
MCX,mcx_fo,MENTHAOIL,248971,FUTCOM,,0,MENTHAOIL23APRFUT,MENTHAOIL23APRFUT,MENTHAOIL 28APR23 FUT,2023-04-28,360,0.1,50
MCX,mcx_fo,KAPAS,248972,FUTCOM,,0,KAPAS23NOVFUT,KAPAS23NOVFUT,KAPAS 30NOV23 FUT,2023-11-30,4,0.5,50
MCX,mcx_fo,CRUDEOIL,249702,FUTCOM,,0,CRUDEOIL23MAYFUT,CRUDEOIL23MAYFUT,CRUDEOIL 19MAY23 FUT,2023-05-19,100,1.0,100
MCX,mcx_fo,ALUMINIUM,250040,FUTCOM,,0,ALUMINIUM23APRFUT,ALUMINIUM23APRFUT,ALUMINIUM 28APR23 FUT,2023-04-28,5,0.05,30
MCX,mcx_fo,COPPER,250041,FUTCOM,,0,COPPER23APRFUT,COPPER23APRFUT,COPPER 28APR23 FUT,2023-04-28,2500,0.05,28
MCX,mcx_fo,LEAD,250043,FUTCOM,,0,LEAD23APRFUT,LEAD23APRFUT,LEAD 28APR23 FUT,2023-04-28,5,0.05,20
MCX,mcx_fo,NICKEL,250047,FUTCOM,,0,NICKEL23APRFUT,NICKEL23APRFUT,NICKEL 28APR23 FUT,2023-04-28,1500,0.1,16
MCX,mcx_fo,SLMAPRJU23,250055,FUTCOM,,0,SLMAPRJU2323APRFUT,SLMAPRJU2323APRFUT,SLMAPRJU23 28APR23 FUT,2023-04-28,5,1.0,120
MCX,mcx_fo,ZINC,250056,FUTCOM,,0,ZINC23APRFUT,ZINC23APRFUT,ZINC 28APR23 FUT,2023-04-28,5,0.05,20
MCX,mcx_fo,MENTHAOIL,250059,FUTCOM,,0,MENTHAOIL23MAYFUT,MENTHAOIL23MAYFUT,MENTHAOIL 31MAY23 FUT,2023-05-31,360,0.1,50
MCX,mcx_fo,SILVERMIC,250060,FUTCOM,,0,SILVERMIC23AUGFUT,SILVERMIC23AUGFUT,SILVERMIC 31AUG23 FUT,2023-08-31,1,1.0,600
MCX,mcx_fo,SLVMAYJL23,250346,FUTCOM,,0,SLVMAYJL2323MAYFUT,SLVMAYJL2323MAYFUT,SLVMAYJL23 05MAY23 FUT,2023-05-05,30,1.0,20
MCX,mcx_fo,SILVERM,254151,OPTFUT,CE,59500,SILVERM23NOV59500CE,SILVERM23NOV59500CE,SILVERM 21NOV23 59500 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,254152,OPTFUT,PE,59500,SILVERM23NOV59500PE,SILVERM23NOV59500PE,SILVERM 21NOV23 59500 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,254153,OPTFUT,CE,59750,SILVERM23NOV59750CE,SILVERM23NOV59750CE,SILVERM 21NOV23 59750 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,254154,OPTFUT,PE,59750,SILVERM23NOV59750PE,SILVERM23NOV59750PE,SILVERM 21NOV23 59750 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,254155,OPTFUT,CE,60000,SILVERM23NOV60000CE,SILVERM23NOV60000CE,SILVERM 21NOV23 60000 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,254156,OPTFUT,PE,60000,SILVERM23NOV60000PE,SILVERM23NOV60000PE,SILVERM 21NOV23 60000 PE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,254085,OPTFUT,CE,60250,SILVERM23NOV60250CE,SILVERM23NOV60250CE,SILVERM 21NOV23 60250 CE,2023-11-21,5,0.5,120
MCX,mcx_fo,SILVERM,254086,OPTFUT,PE,60250,SILVERM23NOV60250PE,SILVERM23NOV60250PE,SILVERM 21NOV23 60250 PE,2023-11-21,5,0.5,120
