id,Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size,StPrice1,StPrice2,StPriceCombine
140,CDS,cde_fo,EURINR,1177,OPTCUR,CE,93.5,EURINR26MAY2393.5CE,EURINR2352693.5CE,EURINR 26MAY23 93.5 CE,26-05-2023,1,0.0025,93,5,93.5
141,CDS,cde_fo,EURINR,1179,OPTCUR,PE,83.25,EURINR28APRIL2383.25PE,EURINR2342883.25PE,EURINR 28APR23 83.25 PE,28-04-2023,1,0.0025,83,25,83.25
142,CDS,cde_fo,EURUSD,1181,OPTCUR,CE,1.21,EURUSD28MARCH241.21CE,EURUSD24MAR1.21CE,EURUSD 28MAR24 1.21 CE,28-03-2024,1,0.0001,1,21,1.21
143,CDS,cde_fo,EURINR,1182,FUTCUR,XX,-1,EURINR23JUNFUT,EURINR23623FUT,EURINR 23JUN23 FUT,23-06-2023,1,0.0025,,,
144,CDS,cde_fo,GBPINR,1183,FUTCUR,XX,-1,GBPINR23JUNFUT,GBPINR23623FUT,GBPINR 23JUN23 FUT,23-06-2023,1,0.0025,,,
145,CDS,cde_fo,JPYINR,1184,FUTCUR,XX,-1,JPYINR23JUNFUT,JPYINR23623FUT,JPYINR 23JUN23 FUT,23-06-2023,1,0.0025,,,
146,CDS,cde_fo,USDINR,1185,FUTCUR,XX,-1,USDINR23JUNFUT,USDINR23623FUT,USDINR 23JUN23 FUT,23-06-2023,1,0.0025,,,
147,CDS,cde_fo,EURUSD,1186,OPTCUR,CE,0.955,EURUSD26APRIL230.955CE,EURUSD23APR0.955CE,EURUSD 26APR23 0.955 CE,26-04-2023,1,0.0001,,955,.955
148,CDS,cde_fo,EURINR,1188,OPTCUR,CE,95.75,EURINR04MAY2395.75CE,EURINR2350495.75CE,EURINR 04MAY23 95.75 CE,04-05-2023,1,0.0025,95,75,95.75
149,CDS,cde_fo,EURINR,1189,OPTCUR,PE,95.75,EURINR04MAY2395.75PE,EURINR2350495.75PE,EURINR 04MAY23 95.75 PE,04-05-2023,1,0.0025,95,75,95.75
150,CDS,cde_fo,EURINR,1190,OPTCUR,CE,95.75,EURINR12MAY2395.75CE,EURINR2351295.75CE,EURINR 12MAY23 95.75 CE,12-05-2023,1,0.0025,95,75,95.75
151,CDS,cde_fo,EURINR,1191,OPTCUR,PE,95.75,EURINR12MAY2395.75PE,EURINR2351295.75PE,EURINR 12MAY23 95.75 PE,12-05-2023,1,0.0025,95,75,95.75
152,CDS,cde_fo,USDINR,1192,FUTCUR,XX,-1,USDINR23JUNFUT,USDINR23630FUT,USDINR 30JUN23 FUT,30-06-2023,1,0.0025,,,
153,CDS,cde_fo,EURINR,1193,OPTCUR,CE,83.75,EURINR30JUNE2383.75CE,EURINR2363083.75CE,EURINR 30JUN23 83.75 CE,30-06-2023,1,0.0025,83,75,83.75
154,CDS,cde_fo,JPYINR,1194,OPTCUR,PE,55.25,JPYINR28MARCH2455.25PE,JPYINR24MAR55.25PE,JPYINR 28MAR24 55.25 PE,28-03-2024,1,0.0025,55,25,55.25
155,CDS,cde_fo,USDJPY,1195,OPTCUR,CE,146,USDJPY28MARCH24146CE,USDJPY24MAR146CE,USDJPY 28MAR24 146 CE,28-03-2024,1,0.01,146,,146
156,CDS,cde_fo,USDJPY,1196,OPTCUR,PE,146,USDJPY28MARCH24146PE,USDJPY24MAR146PE,USDJPY 28MAR24 146 PE,28-03-2024,1,0.01,146,,146
157,CDS,cde_fo,EURINR,1197,OPTCUR,PE,93.5,EURINR26MAY2393.5PE,EURINR2352693.5PE,EURINR 26MAY23 93.5 PE,26-05-2023,1,0.0025,93,5,93.5
158,CDS,cde_fo,EURINR,1198,OPTCUR,PE,83.75,EURINR30JUNE2383.75PE,EURINR2363083.75PE,EURINR 30JUN23 83.75 PE,30-06-2023,1,0.0025,83,75,83.75
159,CDS,cde_fo,EURINR,1199,OPTCUR,CE,84,EURINR30JUNE2384CE,EURINR2363084CE,EURINR 30JUN23 84 CE,30-06-2023,1,0.0025,84,,84
160,CDS,cde_fo,EURINR,1200,OPTCUR,CE,95.75,EURINR19MAY2395.75CE,EURINR2351995.75CE,EURINR 19MAY23 95.75 CE,19-05-2023,1,0.0025,95,75,95.75
161,CDS,cde_fo,GBPINR,1201,OPTCUR,CE,106.5,GBPINR19MAY23106.5CE,GBPINR23519106.5CE,GBPINR 19MAY23 106.5 CE,19-05-2023,1,0.0025,106,5,106.5
162,CDS,cde_fo,EURINR,1203,OPTCUR,PE,84,EURINR30JUNE2384PE,EURINR2363084PE,EURINR 30JUN23 84 PE,30-06-2023,1,0.0025,84,,84
163,CDS,cde_fo,GBPUSD,1204,FUTCUR,XX,-1,GBPUSD23JULFUT,GBPUSD23JULFUT,GBPUSD 27JUL23 FUT,27-07-2023,1,0.0001,,,
164,CDS,cde_fo,GBPUSD,1205,OPTCUR,CE,1.335,GBPUSD27DECEMBER231.335CE,GBPUSD23DEC1.335CE,GBPUSD 27DEC23 1.335 CE,27-12-2023,1,0.0001,1,335,1.335
165,CDS,cde_fo,GBPUSD,1206,OPTCUR,PE,1.335,GBPUSD27DECEMBER231.335PE,GBPUSD23DEC1.335PE,GBPUSD 27DEC23 1.335 PE,27-12-2023,1,0.0001,1,335,1.335
166,CDS,cde_fo,USDINR,1207,OPTCUR,CE,89,USDINR21APRIL2389CE,USDINR2342189CE,USDINR 21APR23 89 CE,21-04-2023,1,0.0025,89,,89
167,CDS,cde_fo,EURINR,1208,OPTCUR,CE,84.25,EURINR30JUNE2384.25CE,EURINR2363084.25CE,EURINR 30JUN23 84.25 CE,30-06-2023,1,0.0025,84,25,84.25
168,CDS,cde_fo,EURINR,1209,OPTCUR,PE,84.25,EURINR30JUNE2384.25PE,EURINR2363084.25PE,EURINR 30JUN23 84.25 PE,30-06-2023,1,0.0025,84,25,84.25
169,CDS,cde_fo,EURINR,1210,OPTCUR,PE,83.5,EURINR28MARCH2483.5PE,EURINR24MAR83.5PE,EURINR 28MAR24 83.5 PE,28-03-2024,1,0.0025,83,5,83.5
170,CDS,cde_fo,EURINR,1211,OPTCUR,PE,95.75,EURINR19MAY2395.75PE,EURINR2351995.75PE,EURINR 19MAY23 95.75 PE,19-05-2023,1,0.0025,95,75,95.75
171,CDS,cde_fo,EURINR,1212,OPTCUR,CE,83.75,EURINR28MARCH2483.75CE,EURINR24MAR83.75CE,EURINR 28MAR24 83.75 CE,28-03-2024,1,0.0025,83,75,83.75
172,CDS,cde_fo,EURINR,1213,OPTCUR,CE,93.75,EURINR26MAY2393.75CE,EURINR2352693.75CE,EURINR 26MAY23 93.75 CE,26-05-2023,1,0.0025,93,75,93.75
173,CDS,cde_fo,EURINR,1214,OPTCUR,PE,93.75,EURINR26MAY2393.75PE,EURINR2352693.75PE,EURINR 26MAY23 93.75 PE,26-05-2023,1,0.0025,93,75,93.75
174,CDS,cde_fo,USDJPY,1215,OPTCUR,CE,147.5,USDJPY27DECEMBER23147.5CE,USDJPY23DEC147.5CE,USDJPY 27DEC23 147.5 CE,27-12-2023,1,0.01,147,5,147.5
175,CDS,cde_fo,GBPINR,1216,OPTCUR,PE,106.5,GBPINR19MAY23106.5PE,GBPINR23519106.5PE,GBPINR 19MAY23 106.5 PE,19-05-2023,1,0.0025,106,5,106.5
176,CDS,cde_fo,EURINR,1217,OPTCUR,CE,95.75,EURINR26MAY2395.75CE,EURINR2352695.75CE,EURINR 26MAY23 95.75 CE,26-05-2023,1,0.0025,95,75,95.75
177,CDS,cde_fo,EURINR,1218,OPTCUR,CE,84.5,EURINR30JUNE2384.5CE,EURINR2363084.5CE,EURINR 30JUN23 84.5 CE,30-06-2023,1,0.0025,84,5,84.5
178,CDS,cde_fo,GBPINR,1219,OPTCUR,CE,106.75,GBPINR19MAY23106.75CE,GBPINR23519106.75CE,GBPINR 19MAY23 106.75 CE,19-05-2023,1,0.0025,106,75,106.75
179,CDS,cde_fo,EURINR,1220,OPTCUR,PE,83.75,EURINR28MARCH2483.75PE,EURINR24MAR83.75PE,EURINR 28MAR24 83.75 PE,28-03-2024,1,0.0025,83,75,83.75
180,CDS,cde_fo,EURINR,1223,OPTCUR,CE,84,EURINR28MARCH2484CE,EURINR24MAR84CE,EURINR 28MAR24 84 CE,28-03-2024,1,0.0025,84,,84
181,CDS,cde_fo,GBPINR,1224,OPTCUR,PE,106.75,GBPINR19MAY23106.75PE,GBPINR23519106.75PE,GBPINR 19MAY23 106.75 PE,19-05-2023,1,0.0025,106,75,106.75
182,CDS,cde_fo,EURINR,1225,OPTCUR,PE,84,EURINR28MARCH2484PE,EURINR24MAR84PE,EURINR 28MAR24 84 PE,28-03-2024,1,0.0025,84,,84
183,CDS,cde_fo,EURINR,1226,OPTCUR,PE,95.75,EURINR26MAY2395.75PE,EURINR2352695.75PE,EURINR 26MAY23 95.75 PE,26-05-2023,1,0.0025,95,75,95.75
184,CDS,cde_fo,EURINR,1227,OPTCUR,CE,84.25,EURINR28MARCH2484.25CE,EURINR24MAR84.25CE,EURINR 28MAR24 84.25 CE,28-03-2024,1,0.0025,84,25,84.25
185,CDS,cde_fo,EURINR,1230,OPTCUR,CE,95.75,EURINR29MAY2395.75CE,EURINR23MAY95.75CE,EURINR 29MAY23 95.75 CE,29-05-2023,1,0.0025,95,75,95.75
186,CDS,cde_fo,EURINR,1231,OPTCUR,PE,95.75,EURINR29MAY2395.75PE,EURINR23MAY95.75PE,EURINR 29MAY23 95.75 PE,29-05-2023,1,0.0025,95,75,95.75
187,CDS,cde_fo,EURINR,1232,OPTCUR,PE,84.5,EURINR30JUNE2384.5PE,EURINR2363084.5PE,EURINR 30JUN23 84.5 PE,30-06-2023,1,0.0025,84,5,84.5
188,CDS,cde_fo,EURINR,1234,OPTCUR,CE,84.75,EURINR30JUNE2384.75CE,EURINR2363084.75CE,EURINR 30JUN23 84.75 CE,30-06-2023,1,0.0025,84,75,84.75
189,CDS,cde_fo,EURINR,1235,OPTCUR,PE,84.75,EURINR30JUNE2384.75PE,EURINR2363084.75PE,EURINR 30JUN23 84.75 PE,30-06-2023,1,0.0025,84,75,84.75
190,CDS,cde_fo,JPYINR,1236,OPTCUR,CE,55,JPYINR02JUNE2355CE,JPYINR2360255CE,JPYINR 02JUN23 55 CE,02-06-2023,1,0.0025,55,,55
191,CDS,cde_fo,JPYINR,1237,OPTCUR,PE,55,JPYINR02JUNE2355PE,JPYINR2360255PE,JPYINR 02JUN23 55 PE,02-06-2023,1,0.0025,55,,55
192,CDS,cde_fo,USDJPY,1238,FUTCUR,XX,-1,USDJPY23DECFUT,USDJPY23DECFUT,USDJPY 27DEC23 FUT,27-12-2023,1,0.01,,,
193,CDS,cde_fo,JPYINR,1240,OPTCUR,CE,55,JPYINR09JUNE2355CE,JPYINR2360955CE,JPYINR 09JUN23 55 CE,09-06-2023,1,0.0025,55,,55
194,CDS,cde_fo,JPYINR,1241,OPTCUR,PE,55,JPYINR09JUNE2355PE,JPYINR2360955PE,JPYINR 09JUN23 55 PE,09-06-2023,1,0.0025,55,,55
195,CDS,cde_fo,EURINR,1242,OPTCUR,CE,94.25,EURINR21APRIL2394.25CE,EURINR2342194.25CE,EURINR 21APR23 94.25 CE,21-04-2023,1,0.0025,94,25,94.25
196,CDS,cde_fo,USDJPY,1243,OPTCUR,PE,147.5,USDJPY27DECEMBER23147.5PE,USDJPY23DEC147.5PE,USDJPY 27DEC23 147.5 PE,27-12-2023,1,0.01,147,5,147.5
197,CDS,cde_fo,EURINR,1246,OPTCUR,CE,95.75,EURINR02JUNE2395.75CE,EURINR2360295.75CE,EURINR 02JUN23 95.75 CE,02-06-2023,1,0.0025,95,75,95.75
198,CDS,cde_fo,JPYINR,1247,OPTCUR,CE,55,JPYINR16JUNE2355CE,JPYINR2361655CE,JPYINR 16JUN23 55 CE,16-06-2023,1,0.0025,55,,55
199,CDS,cde_fo,JPYINR,1249,OPTCUR,PE,55,JPYINR16JUNE2355PE,JPYINR2361655PE,JPYINR 16JUN23 55 PE,16-06-2023,1,0.0025,55,,55
200,CDS,cde_fo,JPYINR,1250,OPTCUR,CE,54.75,JPYINR21APRIL2354.75CE,JPYINR2342154.75CE,JPYINR 21APR23 54.75 CE,21-04-2023,1,0.0025,54,75,54.75
201,CDS,cde_fo,JPYINR,1251,OPTCUR,PE,54.75,JPYINR21APRIL2354.75PE,JPYINR2342154.75PE,JPYINR 21APR23 54.75 PE,21-04-2023,1,0.0025,54,75,54.75
202,CDS,cde_fo,EURINR,1252,OPTCUR,PE,95.75,EURINR02JUNE2395.75PE,EURINR2360295.75PE,EURINR 02JUN23 95.75 PE,02-06-2023,1,0.0025,95,75,95.75
203,CDS,cde_fo,EURINR,1254,OPTCUR,CE,95.75,EURINR09JUNE2395.75CE,EURINR2360995.75CE,EURINR 09JUN23 95.75 CE,09-06-2023,1,0.0025,95,75,95.75
204,CDS,cde_fo,EURINR,1255,OPTCUR,PE,95.75,EURINR09JUNE2395.75PE,EURINR2360995.75PE,EURINR 09JUN23 95.75 PE,09-06-2023,1,0.0025,95,75,95.75
205,CDS,cde_fo,EURINR,1256,OPTCUR,CE,95.75,EURINR16JUNE2395.75CE,EURINR2361695.75CE,EURINR 16JUN23 95.75 CE,16-06-2023,1,0.0025,95,75,95.75
206,CDS,cde_fo,EURINR,1257,OPTCUR,PE,95.75,EURINR16JUNE2395.75PE,EURINR2361695.75PE,EURINR 16JUN23 95.75 PE,16-06-2023,1,0.0025,95,75,95.75
207,CDS,cde_fo,EURINR,1258,OPTCUR,PE,94.25,EURINR21APRIL2394.25PE,EURINR2342194.25PE,EURINR 21APR23 94.25 PE,21-04-2023,1,0.0025,94,25,94.25
208,CDS,cde_fo,JPYINR,1259,OPTCUR,CE,55,JPYINR21APRIL2355CE,JPYINR2342155CE,JPYINR 21APR23 55 CE,21-04-2023,1,0.0025,55,,55
209,CDS,cde_fo,EURINR,1260,OPTCUR,PE,86,EURINR26SEPTEMBER2386PE,EURINR23SEP86PE,EURINR 26SEP23 86 PE,26-09-2023,1,0.0025,86,,86
210,CDS,cde_fo,EURUSD,1261,OPTCUR,CE,0.96,EURUSD26APRIL230.96CE,EURUSD23APR0.96CE,EURUSD 26APR23 0.96 CE,26-04-2023,1,0.0001,,96,.96
211,CDS,cde_fo,EURUSD,1262,OPTCUR,PE,0.96,EURUSD26APRIL230.96PE,EURUSD23APR0.96PE,EURUSD 26APR23 0.96 PE,26-04-2023,1,0.0001,,96,.96
212,CDS,cde_fo,EURINR,1263,OPTCUR,CE,94.5,EURINR21APRIL2394.5CE,EURINR2342194.5CE,EURINR 21APR23 94.5 CE,21-04-2023,1,0.0025,94,5,94.5
213,CDS,cde_fo,EURINR,1264,OPTCUR,PE,94.5,EURINR21APRIL2394.5PE,EURINR2342194.5PE,EURINR 21APR23 94.5 PE,21-04-2023,1,0.0025,94,5,94.5
214,CDS,cde_fo,EURINR,1265,OPTCUR,CE,83.75,EURINR23JUNE2383.75CE,EURINR2362383.75CE,EURINR 23JUN23 83.75 CE,23-06-2023,1,0.0025,83,75,83.75
215,CDS,cde_fo,JPYINR,1266,OPTCUR,CE,55,JPYINR23JUNE2355CE,JPYINR2362355CE,JPYINR 23JUN23 55 CE,23-06-2023,1,0.0025,55,,55
216,CDS,cde_fo,JPYINR,1267,OPTCUR,PE,55,JPYINR23JUNE2355PE,JPYINR2362355PE,JPYINR 23JUN23 55 PE,23-06-2023,1,0.0025,55,,55
217,CDS,cde_fo,EURINR,1268,OPTCUR,PE,83.75,EURINR23JUNE2383.75PE,EURINR2362383.75PE,EURINR 23JUN23 83.75 PE,23-06-2023,1,0.0025,83,75,83.75
218,CDS,cde_fo,USDINR,1269,OPTCUR,CE,88,USDINR21APRIL2388CE,USDINR2342188CE,USDINR 21APR23 88 CE,21-04-2023,1,0.0025,88,,88
219,CDS,cde_fo,USDINR,1270,OPTCUR,PE,88,USDINR21APRIL2388PE,USDINR2342188PE,USDINR 21APR23 88 PE,21-04-2023,1,0.0025,88,,88
220,CDS,cde_fo,USDINR,1271,OPTCUR,CE,87.75,USDINR26APRIL2387.75CE,USDINR23APR87.75CE,USDINR 26APR23 87.75 CE,26-04-2023,1,0.0025,87,75,87.75
221,CDS,cde_fo,USDINR,1272,OPTCUR,PE,89,USDINR21APRIL2389PE,USDINR2342189PE,USDINR 21APR23 89 PE,21-04-2023,1,0.0025,89,,89
222,CDS,cde_fo,USDINR,1273,OPTCUR,PE,87.75,USDINR26APRIL2387.75PE,USDINR23APR87.75PE,USDINR 26APR23 87.75 PE,26-04-2023,1,0.0025,87,75,87.75
223,CDS,cde_fo,EURUSD,1274,OPTCUR,PE,0.955,EURUSD26APRIL230.955PE,EURUSD23APR0.955PE,EURUSD 26APR23 0.955 PE,26-04-2023,1,0.0001,,955,.955
224,CDS,cde_fo,USDINR,1275,OPTCUR,CE,88,USDINR26APRIL2388CE,USDINR23APR88CE,USDINR 26APR23 88 CE,26-04-2023,1,0.0025,88,,88
225,CDS,cde_fo,JPYINR,1277,FUTCUR,XX,-1,JPYINR23JULFUT,JPYINR23JULFUT,JPYINR 27JUL23 FUT,27-07-2023,1,0.0025,,,
226,CDS,cde_fo,USDINR,1278,FUTCUR,XX,-1,USDINR23JULFUT,USDINR23JULFUT,USDINR 27JUL23 FUT,27-07-2023,1,0.0025,,,
227,CDS,cde_fo,GBPINR,1279,OPTCUR,CE,93.5,GBPINR21APRIL2393.5CE,GBPINR2342193.5CE,GBPINR 21APR23 93.5 CE,21-04-2023,1,0.0025,93,5,93.5
228,CDS,cde_fo,USDINR,1280,OPTCUR,CE,89,USDINR26APRIL2389CE,USDINR23APR89CE,USDINR 26APR23 89 CE,26-04-2023,1,0.0025,89,,89
229,CDS,cde_fo,EURINR,1281,OPTCUR,CE,84,EURINR23JUNE2384CE,EURINR2362384CE,EURINR 23JUN23 84 CE,23-06-2023,1,0.0025,84,,84
230,CDS,cde_fo,EURUSD,1282,FUTCUR,XX,-1,EURUSD23NOVFUT,EURUSD23NOVFUT,EURUSD 28NOV23 FUT,28-11-2023,1,0.0001,,,
231,CDS,cde_fo,GBPINR,1284,OPTCUR,PE,93.5,GBPINR21APRIL2393.5PE,GBPINR2342193.5PE,GBPINR 21APR23 93.5 PE,21-04-2023,1,0.0025,93,5,93.5
232,CDS,cde_fo,USDJPY,1285,FUTCUR,XX,-1,USDJPY23JUNFUT,USDJPY23JUNFUT,USDJPY 27JUN23 FUT,27-06-2023,1,0.01,,,
233,CDS,cde_fo,GBPINR,1286,OPTCUR,CE,93.75,GBPINR21APRIL2393.75CE,GBPINR2342193.75CE,GBPINR 21APR23 93.75 CE,21-04-2023,1,0.0025,93,75,93.75
234,CDS,cde_fo,GBPINR,1287,OPTCUR,PE,93.75,GBPINR21APRIL2393.75PE,GBPINR2342193.75PE,GBPINR 21APR23 93.75 PE,21-04-2023,1,0.0025,93,75,93.75
235,CDS,cde_fo,GBPINR,1288,OPTCUR,CE,94,GBPINR21APRIL2394CE,GBPINR2342194CE,GBPINR 21APR23 94 CE,21-04-2023,1,0.0025,94,,94
236,CDS,cde_fo,EURINR,1289,OPTCUR,PE,84,EURINR23JUNE2384PE,EURINR2362384PE,EURINR 23JUN23 84 PE,23-06-2023,1,0.0025,84,,84
237,CDS,cde_fo,EURINR,1290,OPTCUR,CE,84.25,EURINR23JUNE2384.25CE,EURINR2362384.25CE,EURINR 23JUN23 84.25 CE,23-06-2023,1,0.0025,84,25,84.25
238,CDS,cde_fo,USDINR,1291,OPTCUR,PE,88,USDINR26APRIL2388PE,USDINR23APR88PE,USDINR 26APR23 88 PE,26-04-2023,1,0.0025,88,,88
239,CDS,cde_fo,JPYINR,1292,OPTCUR,PE,55,JPYINR21APRIL2355PE,JPYINR2342155PE,JPYINR 21APR23 55 PE,21-04-2023,1,0.0025,55,,55
240,CDS,cde_fo,JPYINR,1293,OPTCUR,CE,54.75,JPYINR26APRIL2354.75CE,JPYINR23APR54.75CE,JPYINR 26APR23 54.75 CE,26-04-2023,1,0.0025,54,75,54.75
241,CDS,cde_fo,JPYINR,1294,OPTCUR,PE,54.75,JPYINR26APRIL2354.75PE,JPYINR23APR54.75PE,JPYINR 26APR23 54.75 PE,26-04-2023,1,0.0025,54,75,54.75
242,CDS,cde_fo,GBPINR,1295,OPTCUR,PE,94,GBPINR21APRIL2394PE,GBPINR2342194PE,GBPINR 21APR23 94 PE,21-04-2023,1,0.0025,94,,94
243,CDS,cde_fo,GBPINR,1296,OPTCUR,CE,107,GBPINR19MAY23107CE,GBPINR23519107CE,GBPINR 19MAY23 107 CE,19-05-2023,1,0.0025,107,,107
244,CDS,cde_fo,USDJPY,1297,FUTCUR,XX,-1,USDJPY23JULFUT,USDJPY23JULFUT,USDJPY 27JUL23 FUT,27-07-2023,1,0.01,,,
245,CDS,cde_fo,JPYINR,1299,OPTCUR,CE,55,JPYINR26APRIL2355CE,JPYINR23APR55CE,JPYINR 26APR23 55 CE,26-04-2023,1,0.0025,55,,55
246,CDS,cde_fo,GBPINR,1301,OPTCUR,PE,107,GBPINR19MAY23107PE,GBPINR23519107PE,GBPINR 19MAY23 107 PE,19-05-2023,1,0.0025,107,,107
247,CDS,cde_fo,GBPINR,1302,OPTCUR,CE,93.5,GBPINR26APRIL2393.5CE,GBPINR23APR93.5CE,GBPINR 26APR23 93.5 CE,26-04-2023,1,0.0025,93,5,93.5
248,CDS,cde_fo,GBPINR,1303,OPTCUR,PE,93.5,GBPINR26APRIL2393.5PE,GBPINR23APR93.5PE,GBPINR 26APR23 93.5 PE,26-04-2023,1,0.0025,93,5,93.5
249,CDS,cde_fo,USDJPY,1305,OPTCUR,CE,142.5,USDJPY26APRIL23142.5CE,USDJPY23APR142.5CE,USDJPY 26APR23 142.5 CE,26-04-2023,1,0.01,142,5,142.5
250,CDS,cde_fo,EURINR,1306,OPTCUR,PE,84.25,EURINR23JUNE2384.25PE,EURINR2362384.25PE,EURINR 23JUN23 84.25 PE,23-06-2023,1,0.0025,84,25,84.25
251,CDS,cde_fo,EURINR,1307,OPTCUR,CE,94.75,EURINR21APRIL2394.75CE,EURINR2342194.75CE,EURINR 21APR23 94.75 CE,21-04-2023,1,0.0025,94,75,94.75
252,CDS,cde_fo,USDJPY,1308,OPTCUR,PE,142.5,USDJPY26APRIL23142.5PE,USDJPY23APR142.5PE,USDJPY 26APR23 142.5 PE,26-04-2023,1,0.01,142,5,142.5
253,CDS,cde_fo,EURINR,1309,OPTCUR,PE,94.75,EURINR21APRIL2394.75PE,EURINR2342194.75PE,EURINR 21APR23 94.75 PE,21-04-2023,1,0.0025,94,75,94.75
254,CDS,cde_fo,USDINR,1310,OPTCUR,PE,89,USDINR26APRIL2389PE,USDINR23APR89PE,USDINR 26APR23 89 PE,26-04-2023,1,0.0025,89,,89
255,CDS,cde_fo,EURINR,1312,OPTCUR,CE,94.75,EURINR27JUNE2394.75CE,EURINR23JUN94.75CE,EURINR 27JUN23 94.75 CE,27-06-2023,1,0.0025,94,75,94.75
256,CDS,cde_fo,EURINR,1313,OPTCUR,CE,84.5,EURINR23JUNE2384.5CE,EURINR2362384.5CE,EURINR 23JUN23 84.5 CE,23-06-2023,1,0.0025,84,5,84.5
257,CDS,cde_fo,EURINR,1315,OPTCUR,PE,94.75,EURINR27JUNE2394.75PE,EURINR23JUN94.75PE,EURINR 27JUN23 94.75 PE,27-06-2023,1,0.0025,94,75,94.75
258,CDS,cde_fo,GBPINR,1318,OPTCUR,CE,93.75,GBPINR26APRIL2393.75CE,GBPINR23APR93.75CE,GBPINR 26APR23 93.75 CE,26-04-2023,1,0.0025,93,75,93.75
259,CDS,cde_fo,GBPINR,1319,FUTCUR,XX,-1,GBPINR23NOVFUT,GBPINR23NOVFUT,GBPINR 28NOV23 FUT,28-11-2023,1,0.0025,,,
260,CDS,cde_fo,GBPUSD,1320,FUTCUR,XX,-1,GBPUSD23NOVFUT,GBPUSD23NOVFUT,GBPUSD 28NOV23 FUT,28-11-2023,1,0.0001,,,
261,CDS,cde_fo,GBPINR,1321,OPTCUR,PE,93.75,GBPINR26APRIL2393.75PE,GBPINR23APR93.75PE,GBPINR 26APR23 93.75 PE,26-04-2023,1,0.0025,93,75,93.75
262,CDS,cde_fo,EURINR,1322,OPTCUR,PE,84.5,EURINR23JUNE2384.5PE,EURINR2362384.5PE,EURINR 23JUN23 84.5 PE,23-06-2023,1,0.0025,84,5,84.5
263,CDS,cde_fo,JPYINR,1324,OPTCUR,PE,55,JPYINR26APRIL2355PE,JPYINR23APR55PE,JPYINR 26APR23 55 PE,26-04-2023,1,0.0025,55,,55
264,CDS,cde_fo,USDINR,1325,OPTCUR,CE,89,USDINR28APRIL2389CE,USDINR2342889CE,USDINR 28APR23 89 CE,28-04-2023,1,0.0025,89,,89
265,CDS,cde_fo,EURINR,1328,OPTCUR,CE,84.75,EURINR23JUNE2384.75CE,EURINR2362384.75CE,EURINR 23JUN23 84.75 CE,23-06-2023,1,0.0025,84,75,84.75
266,CDS,cde_fo,GBPINR,1329,OPTCUR,CE,94,GBPINR26APRIL2394CE,GBPINR23APR94CE,GBPINR 26APR23 94 CE,26-04-2023,1,0.0025,94,,94
267,CDS,cde_fo,JPYINR,1330,OPTCUR,CE,54.75,JPYINR28APRIL2354.75CE,JPYINR2342854.75CE,JPYINR 28APR23 54.75 CE,28-04-2023,1,0.0025,54,75,54.75
268,CDS,cde_fo,GBPINR,1332,OPTCUR,PE,94,GBPINR26APRIL2394PE,GBPINR23APR94PE,GBPINR 26APR23 94 PE,26-04-2023,1,0.0025,94,,94
269,CDS,cde_fo,JPYINR,1333,OPTCUR,CE,56,JPYINR21APRIL2356CE,JPYINR2342156CE,JPYINR 21APR23 56 CE,21-04-2023,1,0.0025,56,,56
270,CDS,cde_fo,JPYINR,1334,OPTCUR,PE,56,JPYINR21APRIL2356PE,JPYINR2342156PE,JPYINR 21APR23 56 PE,21-04-2023,1,0.0025,56,,56
271,CDS,cde_fo,JPYINR,1335,OPTCUR,CE,56.25,JPYINR21APRIL2356.25CE,JPYINR2342156.25CE,JPYINR 21APR23 56.25 CE,21-04-2023,1,0.0025,56,25,56.25
272,CDS,cde_fo,JPYINR,1336,OPTCUR,PE,56.25,JPYINR21APRIL2356.25PE,JPYINR2342156.25PE,JPYINR 21APR23 56.25 PE,21-04-2023,1,0.0025,56,25,56.25
273,CDS,cde_fo,GBPINR,1338,OPTCUR,CE,94.25,GBPINR26APRIL2394.25CE,GBPINR23APR94.25CE,GBPINR 26APR23 94.25 CE,26-04-2023,1,0.0025,94,25,94.25
274,CDS,cde_fo,EURUSD,1339,OPTCUR,PE,1.21,EURUSD28MARCH241.21PE,EURUSD24MAR1.21PE,EURUSD 28MAR24 1.21 PE,28-03-2024,1,0.0001,1,21,1.21
275,CDS,cde_fo,JPYINR,1342,OPTCUR,CE,56,JPYINR26APRIL2356CE,JPYINR23APR56CE,JPYINR 26APR23 56 CE,26-04-2023,1,0.0025,56,,56
276,CDS,cde_fo,JPYINR,1344,FUTCUR,XX,-1,JPYINR23NOVFUT,JPYINR23NOVFUT,JPYINR 28NOV23 FUT,28-11-2023,1,0.0025,,,
277,CDS,cde_fo,JPYINR,1345,OPTCUR,PE,56,JPYINR26APRIL2356PE,JPYINR23APR56PE,JPYINR 26APR23 56 PE,26-04-2023,1,0.0025,56,,56
278,CDS,cde_fo,JPYINR,1346,OPTCUR,CE,56.25,JPYINR26APRIL2356.25CE,JPYINR23APR56.25CE,JPYINR 26APR23 56.25 CE,26-04-2023,1,0.0025,56,25,56.25
